Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0009751~response to salicylic acid	12	1.6326530612244898	0.004020451039301014	AT1G34670, AT1G14790, AT4G37260, AT1G74650, AT5G47390, AT2G36890, AT5G13330, AT2G31180, AT1G18570, AT1G21910, AT5G61420, AT4G37610	514	155	18499	2.7863436676289695	0.9250070165450469	0.20981433213710143	5.829398283787935
GOTERM_BP_DIRECT	GO:0010150~leaf senescence	9	1.2244897959183674	0.004020456358548891	AT2G13790, AT3G29035, AT2G35980, AT1G17020, AT1G20900, AT5G44160, AT5G11520, AT3G11340, AT1G59750	514	92	18499	3.52078751480291	0.9250072740767282	0.19415485265817245	5.829405782153996
GOTERM_BP_DIRECT	GO:0052386~cell wall thickening	3	0.40816326530612246	0.004437496612143753	AT5G44030, AT4G18780, AT5G17420	514	4	18499	26.992704280155642	0.9427117587518355	0.1974602060277798	6.415584612640057
GOTERM_BP_DIRECT	GO:0009414~response to water deprivation	17	2.312925170068027	0.005044321240411919	AT5G20830, AT3G15500, AT2G47180, AT3G05640, AT5G13330, AT1G02205, AT2G35930, AT1G08930, AT4G18780, AT1G28520, AT2G42620, AT5G26340, AT3G16857, AT2G40220, AT3G30775, AT5G61590, AT5G24030	514	279	18499	2.1929556643376147	0.9612919154198406	0.20726379820284768	7.262440782246793
GOTERM_BP_DIRECT	GO:0009607~response to biotic stimulus	6	0.8163265306122449	0.00649573622231932	AT5G28010, AT2G44110, AT1G70830, AT1G14960, AT1G23120, AT1G70880	514	43	18499	5.021898470726631	0.9848595148095952	0.24373154425019028	9.259056025321467
GOTERM_BP_DIRECT	GO:0015770~sucrose transport	4	0.5442176870748299	0.009070585259481422	AT1G71880, AT1G22710, AT1G09960, AT5G23660	514	16	18499	8.997568093385214	0.9971459006531944	0.3066271729104645	12.702760820033522
GOTERM_BP_DIRECT	GO:0009740~gibberellic acid mediated signaling pathway	7	0.9523809523809524	0.01571360769196005	AT5G39860, AT1G10480, AT1G44090, AT5G48170, AT1G09530, AT4G30270, AT2G43060	514	73	18499	3.451122008421726	0.9999622330147331	0.4506740235008079	21.032669863317068
GOTERM_BP_DIRECT	GO:0009733~response to auxin	16	2.1768707482993195	0.015818729892305684	AT1G34670, AT4G34750, AT4G11280, AT4G12550, AT1G18570, AT3G16350, AT2G31180, AT5G20810, AT1G59750, AT1G15050, AT5G01490, AT2G46690, AT5G66700, AT1G27740, AT2G23170, AT4G37610	514	290	18499	1.9856701999194954	0.9999647396544235	0.4342467840101579	21.158316069094507
GOTERM_BP_DIRECT	GO:0030162~regulation of proteolysis	5	0.6802721088435374	0.017070526186608002	AT1G21780, AT2G25240, AT1G01640, AT2G30600, AT4G37610	514	36	18499	4.998648940769564	0.9999844447814557	0.4416058647793013	22.640248508931716
GOTERM_BP_DIRECT	GO:0006952~defense response	29	3.9455782312925165	0.017123757541061435	AT1G64160, AT1G80120, AT4G11280, AT1G43700, AT5G44920, AT1G14960, AT5G09978, AT5G40100, AT5G28010, AT4G21410, AT5G05110, AT1G70830, AT1G77330, AT4G11210, AT3G11340, AT3G50950, AT1G14790, AT4G23510, AT2G39220, AT4G24230, AT2G35930, AT1G23120, AT1G70880, AT2G05910, AT1G72450, AT1G63410, AT2G40220, AT3G12920, AT2G44110	514	658	18499	1.5861974146393387	0.9999849771399699	0.4260981416402104	22.702686391902706
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	13	1.7687074829931975	0.018257704311752915	AT1G75490, AT5G13790, AT5G20830, AT5G13330, AT1G21910, AT1G28520, AT1G27740, AT5G44160, AT5G60890, AT2G40220, AT4G35900, AT5G61590, AT5G57620	514	217	18499	2.156099266617655	0.9999928485574974	0.43118488766725716	24.02163692166748
GOTERM_BP_DIRECT	GO:0009739~response to gibberellin	8	1.0884353741496597	0.020218016930769238	AT1G74650, AT5G47390, AT2G36890, AT1G18570, AT3G16350, AT1G50420, AT5G61420, AT4G30270	514	99	18499	2.908304838265928	0.9999980219568727	0.44952450720065373	26.252373823081175
GOTERM_BP_DIRECT	GO:0006970~response to osmotic stress	9	1.2244897959183674	0.020396613912214832	AT2G22660, AT5G19000, AT1G04220, AT2G40220, AT5G20830, AT1G43700, AT5G63650, AT4G18780, AT4G34710	514	122	18499	2.655020093130063	0.9999982407461168	0.43792160530100155	26.452541407125384
GOTERM_BP_DIRECT	GO:0040008~regulation of growth	8	1.0884353741496597	0.022297229829871923	AT2G46690, AT1G53700, AT5G16490, AT5G39860, AT3G08850, AT1G75080, AT1G10370, AT2G43060	514	101	18499	2.850714643448781	0.9999994953366333	0.4534560714247581	28.551542534934484
GOTERM_BP_DIRECT	GO:0009742~brassinosteroid mediated signaling pathway	6	0.8163265306122449	0.023604374826456456	AT4G18890, AT2G13790, AT5G39860, AT1G75080, AT4G36780, AT2G43060	514	59	18499	3.660027699004155	0.9999997864963118	0.4590262211177335	29.96254479429186
GOTERM_BP_DIRECT	GO:0009058~biosynthetic process	8	1.0884353741496597	0.024519870619934943	AT1G55810, AT3G18660, AT3G49700, AT1G74020, AT1G74010, AT4G11280, AT1G02050, AT5G11520	514	103	18499	2.795360961051717	0.9999998831984271	0.45879299247206107	30.935253151013352
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	74	10.068027210884352	0.029096449749220623	AT1G34670, AT1G75490, AT2G36890, AT5G21120, AT5G57710, AT3G16350, AT5G25190, AT5G61420, AT1G59750, AT5G07100, AT1G77640, AT3G18400, AT3G16857, AT5G47390, AT5G14170, AT5G57620, AT1G73830, AT4G01720, AT2G04890, AT3G12977, AT5G53950, AT2G28200, AT2G24260, AT4G00050, AT5G13330, AT2G31180, AT1G09530, AT2G44940, AT5G06250, AT2G40220, AT5G44160, AT2G18350, AT5G50010, AT1G79700, AT5G17430, AT4G36780, AT2G43060, AT3G24120, AT5G59820, AT2G23290, AT3G11580, AT4G30980, AT5G13080, AT1G74650, AT3G04060, AT3G15500, AT1G43700, AT1G15050, AT4G18890, AT5G66700, AT1G10480, AT1G12890, AT1G75080, AT5G61590, AT1G67710, AT1G50420, AT5G46690, AT4G28140, AT1G07640, AT4G37610, AT1G30650, AT3G56980, AT3G14230, AT1G20900, AT1G18570, AT1G19180, AT1G03970, AT1G21910, AT2G29060, AT5G39860, AT1G72450, AT4G37260, AT1G27740, AT4G35900	514	2119	18499	1.2568570814733473	0.9999999943216086	0.5050048565625749	35.61169440337595
GOTERM_BP_DIRECT	GO:0005985~sucrose metabolic process	4	0.5442176870748299	0.031009112381227843	AT5G20830, AT1G71880, AT1G22710, AT1G09960	514	25	18499	5.758443579766538	0.9999999984020522	0.514888555192238	37.47713105259911
GOTERM_BP_DIRECT	GO:0009646~response to absence of light	4	0.5442176870748299	0.03435177338787622	AT3G13450, AT4G24230, AT3G06850, AT2G43400	514	26	18499	5.536964980544747	0.999999999826786	0.5393199377747577	40.616727625208945
GOTERM_BP_DIRECT	GO:0009704~de-etiolation	3	0.40816326530612246	0.03576851611267141	AT1G09530, AT1G10370, AT5G23060	514	11	18499	9.815528829147505	0.9999999999326122	0.541908009184402	41.90249325172164
GOTERM_BP_DIRECT	GO:0045492~xylan biosynthetic process	4	0.5442176870748299	0.03787301545256124	AT3G18660, AT5G01360, AT3G50220, AT5G54690	514	27	18499	5.331892203487534	0.999999999983464	0.5510402302558748	43.7645647030372
GOTERM_BP_DIRECT	GO:0015979~photosynthesis	9	1.2244897959183674	0.03858906878818648	AT3G56090, AT1G52230, AT2G30570, AT3G54890, AT1G03630, AT2G39470, AT5G11450, AT4G34190, AT4G28660	514	138	18499	2.347191676535273	0.9999999999897548	0.5464983842897215	44.385330929734536
GOTERM_BP_DIRECT	GO:0009734~auxin-activated signaling pathway	11	1.4965986394557822	0.039519977694711134	AT1G10210, AT2G46690, AT1G53700, AT5G63310, AT1G21410, AT2G42620, AT5G12050, AT1G54200, AT1G59750, AT3G27580, AT1G15050	514	190	18499	2.083647347941839	0.9999999999945046	0.544185766948803	45.18280548274345
GOTERM_BP_DIRECT	GO:0030244~cellulose biosynthetic process	5	0.6802721088435374	0.04082752562251637	AT5G44030, AT5G01360, AT4G18780, AT5G16910, AT5G17420	514	47	18499	3.828752380163921	0.9999999999977114	0.5453943946744156	46.28492960656237
GOTERM_BP_DIRECT	GO:0010417~glucuronoxylan biosynthetic process	3	0.40816326530612246	0.042148357484531974	AT3G18660, AT2G28110, AT5G54690	514	12	18499	8.997568093385214	0.9999999999990564	0.5466620207021083	47.37723499074372
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	20	2.7210884353741496	0.05178145350718097	AT5G43420, AT3G59940, AT5G65200, AT5G48170, AT2G35930, AT4G03030, AT5G51270, AT2G42620, AT5G41700, AT5G64330, AT5G19000, AT5G48800, AT5G03200, AT1G49200, AT4G38140, AT3G12920, AT3G61060, AT1G21410, AT5G09800, AT2G20160	514	456	18499	1.578520718137757	0.9999999999999986	0.6131352316434863	54.73884375980798
GOTERM_BP_DIRECT	GO:0009723~response to ethylene	8	1.0884353741496597	0.05738611163215467	AT4G37260, AT5G47390, AT4G11280, AT5G13330, AT2G38210, AT2G31180, AT1G18570, AT3G16350	514	124	18499	2.321953056357475	1.0	0.641933524676567	58.56756088313162
GOTERM_BP_DIRECT	GO:0080167~response to karrikin	8	1.0884353741496597	0.06575659809469502	AT5G57710, AT3G43800, AT3G52360, AT4G34710, AT5G64410, AT1G10370, AT3G55720, AT5G62680	514	128	18499	2.2493920233463034	1.0	0.6836609757357721	63.72681476809722
GOTERM_BP_DIRECT	GO:0009807~lignan biosynthetic process	3	0.40816326530612246	0.07128641634325941	AT1G64160, AT4G13660, AT4G11210	514	16	18499	6.748176070038911	1.0	0.7045653471942785	66.79936234675768
GOTERM_BP_DIRECT	GO:0052544~defense response by callose deposition in cell wall	3	0.40816326530612246	0.07128641634325941	AT1G59870, AT1G18570, AT5G46330	514	16	18499	6.748176070038911	1.0	0.7045653471942785	66.79936234675768
GOTERM_BP_DIRECT	GO:0048765~root hair cell differentiation	3	0.40816326530612246	0.07128641634325941	AT2G03720, AT2G24260, AT4G30980	514	16	18499	6.748176070038911	1.0	0.7045653471942785	66.79936234675768
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	11	1.4965986394557822	0.07350395064443876	AT1G34670, AT3G56980, AT2G23290, AT4G37260, AT1G74650, AT5G60890, AT2G36890, AT5G57620, AT2G31180, AT1G18570, AT5G61420	514	213	18499	1.8586525638917812	1.0	0.7069036455912054	67.96185165447697
GOTERM_BP_DIRECT	GO:0009416~response to light stimulus	10	1.3605442176870748	0.07899340830379141	AT5G64330, AT1G80920, AT5G59820, AT3G04530, AT5G48800, AT1G44090, AT2G29650, AT1G66180, AT3G15570, AT2G42620	514	188	18499	1.9143761900819605	1.0	0.7248717774285911	70.67827616495704
GOTERM_BP_DIRECT	GO:0071497~cellular response to freezing	2	0.27210884353741494	0.08091220051622723	AT5G13330, AT1G21910	514	3	18499	23.993514915693904	1.0	0.7252022735370924	71.5759625362444
GOTERM_BP_DIRECT	GO:0030163~protein catabolic process	7	0.9523809523809524	0.09146102649235952	AT4G33490, AT5G64330, AT1G66180, AT2G28040, AT5G36260, AT5G47590, AT5G10770	514	112	18499	2.2493920233463034	1.0	0.761718164014753	76.07015485359966
GOTERM_BP_DIRECT	GO:0006749~glutathione metabolic process	5	0.6802721088435374	0.09301667989232813	AT4G39640, AT3G43800, AT1G10370, AT2G29470, AT1G19550	514	62	18499	2.9024413204468433	1.0	0.759911370768932	76.67382045284594
GOTERM_BP_DIRECT	GO:0019760~glucosinolate metabolic process	4	0.5442176870748299	0.09309931326030049	AT4G37260, AT3G11580, AT5G61590, AT5G13330	514	39	18499	3.6913099870298316	1.0	0.7524997121070187	76.70548520686489
GOTERM_BP_DIRECT	GO:0071281~cellular response to iron ion	4	0.5442176870748299	0.09867770068317734	AT3G49700, AT4G11280, AT5G21120, AT1G21140	514	40	18499	3.5990272373540857	1.0	0.7659533172026857	78.75273589151833
