Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0071454~cellular response to anoxia	2	0.6006006006006006	0.03494014763375827	AT3G62410, AT1G76560	219	3	18499	56.313546423135456	0.999995473421087	0.6732911358104197	38.46634370383306
GOTERM_BP_DIRECT	GO:0080153~negative regulation of reductive pentose-phosphate cycle	2	0.6006006006006006	0.03494014763375827	AT3G62410, AT1G76560	219	3	18499	56.313546423135456	0.999995473421087	0.6732911358104197	38.46634370383306
GOTERM_BP_DIRECT	GO:0009693~ethylene biosynthetic process	3	0.9009009009009009	0.037321663246289716	AT1G05010, AT2G19590, AT1G73500	219	26	18499	9.746575342465754	0.9999980747158397	0.6660296565835083	40.50754042941714
GOTERM_BP_DIRECT	GO:0034605~cellular response to heat	3	0.9009009009009009	0.037321663246289716	AT3G62410, AT1G76560, AT1G43160	219	26	18499	9.746575342465754	0.9999980747158397	0.6660296565835083	40.50754042941714
GOTERM_BP_DIRECT	GO:0001944~vasculature development	3	0.9009009009009009	0.037321663246289716	AT4G17500, AT1G28370, AT5G47220	219	26	18499	9.746575342465754	0.9999980747158397	0.6660296565835083	40.50754042941714
GOTERM_BP_DIRECT	GO:0051301~cell division	7	2.1021021021021022	0.04457861463793712	AT2G45160, AT4G17500, AT1G28370, AT3G60550, AT5G47220, AT5G06150, AT5G07450	219	218	18499	2.7123497130409278	0.9999998595714379	0.7029146827286115	46.347062335630284
GOTERM_BP_DIRECT	GO:0071398~cellular response to fatty acid	2	0.6006006006006006	0.04631466362738754	AT1G05010, AT2G19590	219	4	18499	42.235159817351594	0.9999999251543855	0.6902495951003735	47.662940868513004
GOTERM_BP_DIRECT	GO:0046622~positive regulation of organ growth	2	0.6006006006006006	0.04631466362738754	AT3G59900, AT1G13710	219	4	18499	42.235159817351594	0.9999999251543855	0.6902495951003735	47.662940868513004
GOTERM_BP_DIRECT	GO:0070417~cellular response to cold	3	0.9009009009009009	0.051402619523428617	AT3G62410, AT1G76560, AT1G20823	219	31	18499	8.17454706142289	0.9999999882416962	0.7039559671965043	51.34920792492566
GOTERM_BP_DIRECT	GO:0048825~cotyledon development	3	0.9009009009009009	0.05441454103440444	AT3G61630, AT2G34650, AT4G11140	219	32	18499	7.919092465753424	0.9999999960873442	0.7017850046645366	53.41643831673677
GOTERM_BP_DIRECT	GO:0045926~negative regulation of growth	2	0.6006006006006006	0.057555723551376094	AT4G08770, AT3G16570	219	5	18499	33.78812785388128	0.9999999987627265	0.7007546605770338	55.485439903616296
GOTERM_BP_DIRECT	GO:0042991~transcription factor import into nucleus	2	0.6006006006006006	0.0796436918560651	AT3G61630, AT4G11140	219	7	18499	24.134377038486626	0.9999999999996622	0.7971597701693086	67.7984962083134
GOTERM_BP_DIRECT	GO:0016049~cell growth	3	0.9009009009009009	0.09846676430110272	AT2G44080, AT5G15630, AT4G28110	219	45	18499	5.631354642313546	0.9999999999999998	0.8485763093614761	75.71450506196682
