Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0016042~lipid catabolic process	12	2.072538860103627	0.0015889462139057294	AT1G75900, AT5G15720, AT5G03610, AT3G55940, AT5G45670, AT3G16370, AT2G24560, AT5G45920, AT2G04570, AT3G50400, AT3G63200, AT4G26790	433	163	18499	3.1452415024299016	0.5491836252919269	0.06986620164385349	2.2645763138354646
GOTERM_BP_DIRECT	GO:0080003~thalianol metabolic process	3	0.5181347150259068	0.0016070368783521265	AT5G47990, AT5G48000, AT5G48010	433	3	18499	42.722863741339495	0.5532575849514283	0.06494297158492301	2.2900822578947877
GOTERM_BP_DIRECT	GO:0009624~response to nematode	8	1.381692573402418	0.0016892874773972214	AT1G72140, AT3G11900, AT3G45680, AT3G51860, AT1G02800, AT1G61800, AT2G21050, AT2G38290	433	74	18499	4.618687972036701	0.5713217674480462	0.06308019832433798	2.4059689139673157
GOTERM_BP_DIRECT	GO:0006833~water transport	4	0.690846286701209	0.0018147443081077018	AT3G53420, AT1G01620, AT2G45960, AT4G00430	433	11	18499	15.535586815032541	0.5974809558848027	0.06293339796597186	2.5824845121398377
GOTERM_BP_DIRECT	GO:0009414~response to water deprivation	16	2.763385146804836	0.00243991773028901	AT5G59320, AT2G39800, AT1G02930, AT2G45960, AT4G39950, AT3G54770, AT4G00430, AT3G53420, AT1G32560, AT5G06530, AT2G26740, AT2G35300, AT2G38750, AT3G11410, AT1G01620, AT3G18490	433	279	18499	2.4500567020123003	0.7059167796496457	0.0783528530358204	3.457672361974873
GOTERM_BP_DIRECT	GO:0010105~negative regulation of ethylene-activated signaling pathway	4	0.690846286701209	0.006740231139031607	AT3G23150, AT2G26070, AT5G03730, AT5G25350	433	17	18499	10.052438527373997	0.966233550659605	0.1908475802447891	9.28233413569921
GOTERM_BP_DIRECT	GO:0071555~cell wall organization	16	2.763385146804836	0.007220599363098257	AT5G23190, AT4G28850, AT3G28340, AT1G02800, AT4G02130, AT4G13840, AT1G13250, AT5G57530, AT3G62060, AT4G23560, AT1G05660, AT3G61490, AT3G48580, AT3G16850, AT1G12040, AT3G22800	433	314	18499	2.1769612097497832	0.9735008818691311	0.19230218665702536	9.912265332713766
GOTERM_BP_DIRECT	GO:0006810~transport	17	2.936096718480138	0.008205840896683792	AT1G72140, AT4G28040, AT4G25220, AT1G80760, AT5G13900, AT4G19030, AT2G45960, AT3G47960, AT1G22530, AT4G00430, AT1G58030, AT3G59340, AT3G53420, AT5G59470, AT4G10380, AT1G01620, AT3G01350	433	349	18499	2.081056400007941	0.9838863213218897	0.20494036403898697	11.191547170491845
GOTERM_BP_DIRECT	GO:0009739~response to gibberellin	8	1.381692573402418	0.00852313171000976	AT3G63010, AT5G14920, AT5G17490, AT5G27320, AT4G09460, AT1G71030, AT1G06180, AT2G34340	433	99	18499	3.452352625562787	0.98627299634016	0.2020463400677126	11.599919494860721
GOTERM_BP_DIRECT	GO:0009723~response to ethylene	9	1.5544041450777202	0.00867868958449056	AT3G04720, AT2G26070, AT5G17490, AT1G71030, AT4G24670, AT5G03730, AT4G05100, AT5G25350, AT3G16770	433	124	18499	3.100853013484318	0.9873107605779688	0.19615599054162125	11.79949280247894
GOTERM_BP_DIRECT	GO:0010345~suberin biosynthetic process	4	0.690846286701209	0.009279142948668282	AT3G53510, AT5G23190, AT3G11430, AT5G41040	433	19	18499	8.994287103439893	0.9906329180254868	0.1994107955409249	12.565919633347589
GOTERM_BP_DIRECT	GO:0009828~plant-type cell wall loosening	5	0.8635578583765112	0.009572809329541658	AT2G28950, AT2G40610, AT4G38400, AT3G45960, AT4G01630	433	36	18499	5.93373107518604	0.9919257922164955	0.19671773573126883	12.93849838615232
GOTERM_BP_DIRECT	GO:0009737~response to abscisic acid	18	3.1088082901554404	0.011589656890606866	AT5G59320, AT5G17490, AT2G39800, AT5G20635, AT3G02410, AT1G51500, AT3G54770, AT5G64750, AT3G02140, AT3G53420, AT4G12480, AT1G18100, AT5G14920, AT1G71030, AT2G38750, AT3G11410, AT4G05100, AT3G18490	433	394	18499	1.9518059577261693	0.9970921100178788	0.22425179140117557	15.457659235893505
GOTERM_BP_DIRECT	GO:0048364~root development	10	1.7271157167530224	0.012051629000371947	AT5G47990, AT2G46990, AT2G39800, AT1G02900, AT5G48000, AT5G20520, AT5G12330, AT4G00730, AT5G66815, AT5G48010	433	158	18499	2.7039787178062973	0.9976993053390114	0.22361442507507856	16.025059847267308
GOTERM_BP_DIRECT	GO:0042343~indole glucosinolate metabolic process	4	0.690846286701209	0.012305269940375006	AT4G37430, AT4G37410, AT4G37400, AT1G21120	433	21	18499	8.137688331683712	0.9979770226795807	0.21973946611519213	16.33507625111712
GOTERM_BP_DIRECT	GO:0016311~dephosphorylation	5	0.8635578583765112	0.012656895160167648	AT1G05000, AT3G11430, AT1G06520, AT5G06090, AT1G17710	433	39	18499	5.477290223248653	0.998307545908709	0.21764385865630997	16.76309397485457
GOTERM_BP_DIRECT	GO:0016126~sterol biosynthetic process	5	0.8635578583765112	0.015027996434898563	AT5G24150, AT4G11820, AT2G34500, AT5G24140, AT2G28860	433	41	18499	5.210105334309694	0.9994925805385313	0.2449485255180791	19.596559925203117
GOTERM_BP_DIRECT	GO:0009826~unidimensional cell growth	8	1.381692573402418	0.017553496913155484	AT2G28950, AT2G19760, AT2G40610, AT4G38400, AT3G45960, AT5G05500, AT1G12040, AT4G01630	433	114	18499	2.998095701146631	0.9998597946801383	0.2715756649897505	22.515646738958793
GOTERM_BP_DIRECT	GO:0009733~response to auxin	14	2.4179620034542317	0.01918637876711736	AT4G14550, AT2G17500, AT4G32810, AT1G28130, AT5G20820, AT4G09530, AT5G12330, AT1G29460, AT1G53230, AT5G54500, AT2G26740, AT2G46990, AT4G34790, AT5G57740	433	290	18499	2.0624830771681135	0.9999390700573068	0.2844345932704857	24.350179053091214
GOTERM_BP_DIRECT	GO:0044550~secondary metabolite biosynthetic process	9	1.5544041450777202	0.020684897844845236	AT5G47990, AT5G42580, AT5G42590, AT4G37430, AT1G64950, AT4G15765, AT4G37410, AT2G46660, AT4G37400	433	145	18499	2.651763956359003	0.9999716764041561	0.2946495523720475	25.998109608203524
GOTERM_BP_DIRECT	GO:0048316~seed development	6	1.0362694300518136	0.021265960323604657	AT1G32560, AT2G35300, AT2G39510, AT2G46660, AT4G35420, AT5G24380	433	68	18499	3.7696644477652494	0.9999789616725214	0.2934719738000068	26.628071033900202
GOTERM_BP_DIRECT	GO:0016051~carbohydrate biosynthetic process	5	0.8635578583765112	0.0237467324656666	AT5G23790, AT3G28340, AT1G09350, AT4G02130, AT1G13250	433	47	18499	4.544985504397818	0.9999941005334986	0.3135832097805019	29.261890745795082
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	4	0.690846286701209	0.02688899880661087	AT3G53420, AT1G01620, AT2G45960, AT4G00430	433	28	18499	6.103266248762784	0.9999988268499516	0.33887521118395436	32.471749088702914
GOTERM_BP_DIRECT	GO:0006865~amino acid transport	5	0.8635578583765112	0.027209785946507473	AT3G11900, AT5G02170, AT5G40780, AT2G21050, AT1G25530	433	49	18499	4.359475891973418	0.9999990054749209	0.3340229145922834	32.79169590448564
GOTERM_BP_DIRECT	GO:0042335~cuticle development	4	0.690846286701209	0.029485446044686097	AT3G43720, AT1G25450, AT4G00730, AT2G16280	433	29	18499	5.892808791908895	0.999999692370269	0.34845612585211516	35.0212167061143
GOTERM_BP_DIRECT	GO:0051603~proteolysis involved in cellular protein catabolic process	7	1.2089810017271159	0.03372129032383042	AT3G48350, AT4G30810, AT4G12910, AT2G27420, AT1G29090, AT5G08260, AT1G73290	433	103	18499	2.9034955940716163	0.9999999656198506	0.37959510529151874	38.98898373578159
GOTERM_BP_DIRECT	GO:0055062~phosphate ion homeostasis	3	0.5181347150259068	0.041134647202045765	AT4G17550, AT4G25220, AT3G51860	433	14	18499	9.154899373144177	0.9999999992746113	0.43377583560763633	45.39549888109226
GOTERM_BP_DIRECT	GO:0046685~response to arsenic-containing substance	3	0.5181347150259068	0.041134647202045765	AT4G10380, AT4G13180, AT4G19030	433	14	18499	9.154899373144177	0.9999999992746113	0.43377583560763633	45.39549888109226
GOTERM_BP_DIRECT	GO:0019438~aromatic compound biosynthetic process	3	0.5181347150259068	0.046744792921889086	AT1G76790, AT1G21120, AT1G21110	433	15	18499	8.5445727482679	0.9999999999616468	0.4680270685549157	49.821284632784135
GOTERM_BP_DIRECT	GO:0006508~proteolysis	19	3.281519861830743	0.04703498520372464	AT4G22470, AT3G48350, AT1G79320, AT3G02410, AT4G30530, AT2G27420, AT4G12910, AT5G08260, AT5G33340, AT1G44350, AT1G79720, AT1G01650, AT2G03200, AT3G22600, AT5G20520, AT4G30810, AT3G18490, AT1G29090, AT1G73290	433	500	18499	1.6234688221709006	0.9999999999670728	0.4614582560087104	50.04087198994378
GOTERM_BP_DIRECT	GO:0052696~flavonoid glucuronidation	7	1.2089810017271159	0.047556387383816436	AT5G05880, AT5G38010, AT2G30150, AT4G15500, AT3G21760, AT5G59590, AT1G30530	433	112	18499	2.6701789838337184	0.9999999999749691	0.4567973221116537	50.43316976976886
GOTERM_BP_DIRECT	GO:0009409~response to cold	13	2.2452504317789295	0.0492978834190592	AT5G20250, AT4G12480, AT4G35090, AT3G16460, AT2G38750, AT4G02520, AT3G11410, AT1G25450, AT1G09350, AT2G16280, AT1G80820, AT3G53460, AT1G17190	433	299	18499	1.8575158148408475	0.9999999999899937	0.46084452349084526	51.72277523518895
GOTERM_BP_DIRECT	GO:0016024~CDP-diacylglycerol biosynthetic process	3	0.5181347150259068	0.05873257682871273	AT3G11430, AT1G06520, AT5G06090	433	17	18499	7.539328895530499	0.9999999999999324	0.5142263209832549	58.18324331363585
GOTERM_BP_DIRECT	GO:0009651~response to salt stress	18	3.1088082901554404	0.06353315749004462	AT5G38940, AT3G04720, AT2G39800, AT4G16260, AT1G02930, AT2G45960, AT1G51500, AT3G54770, AT3G02140, AT4G12480, AT1G13930, AT5G14920, AT2G38750, AT1G71030, AT1G06180, AT1G62480, AT4G02520, AT4G05100	433	484	18499	1.5888668333556009	0.9999999999999948	0.5345710760577713	61.15246518571797
GOTERM_BP_DIRECT	GO:0009682~induced systemic resistance	3	0.5181347150259068	0.06508041407724599	AT4G12470, AT4G12480, AT4G39950	433	18	18499	7.120477290223249	0.9999999999999977	0.5352439257767875	62.06684669845836
GOTERM_BP_DIRECT	GO:0010588~cotyledon vascular tissue pattern formation	3	0.5181347150259068	0.06508041407724599	AT2G46990, AT4G24670, AT2G21050	433	18	18499	7.120477290223249	0.9999999999999977	0.5352439257767875	62.06684669845836
GOTERM_BP_DIRECT	GO:0042761~very long-chain fatty acid biosynthetic process	3	0.5181347150259068	0.06508041407724599	AT5G23190, AT1G06080, AT4G13840	433	18	18499	7.120477290223249	0.9999999999999977	0.5352439257767875	62.06684669845836
GOTERM_BP_DIRECT	GO:0080029~cellular response to boron-containing substance levels	2	0.3454231433506045	0.06843815511588174	AT4G10380, AT1G80760	433	3	18499	28.481909160892993	0.9999999999999997	0.5458247043405371	63.98271029620315
GOTERM_BP_DIRECT	GO:0009790~embryo development	2	0.3454231433506045	0.06843815511588174	AT1G32560, AT2G35300	433	3	18499	28.481909160892993	0.9999999999999997	0.5458247043405371	63.98271029620315
GOTERM_BP_DIRECT	GO:0098542~defense response to other organism	4	0.690846286701209	0.07440190180643685	AT4G37430, AT5G36920, AT4G37410, AT4G37400	433	42	18499	4.068844165841856	1.0	0.5691791403188826	67.16526241126853
GOTERM_BP_DIRECT	GO:0010143~cutin biosynthetic process	3	0.5181347150259068	0.07841359913746526	AT3G11430, AT1G06520, AT5G06090	433	20	18499	6.408429561200925	1.0	0.581235879151091	69.15668621691947
GOTERM_BP_DIRECT	GO:0003333~amino acid transmembrane transport	4	0.690846286701209	0.08747755387832547	AT5G02170, AT1G77380, AT2G21050, AT1G25530	433	45	18499	3.7975878881190663	1.0	0.6153709204555691	73.24962581629671
GOTERM_BP_DIRECT	GO:0010476~gibberellin mediated signaling pathway	2	0.3454231433506045	0.09019608747769862	AT3G63010, AT5G27320	433	4	18499	21.361431870669744	1.0	0.6195809984199762	74.37492194029383
GOTERM_BP_DIRECT	GO:0010325~raffinose family oligosaccharide biosynthetic process	2	0.3454231433506045	0.09019608747769862	AT3G63010, AT5G27320	433	4	18499	21.361431870669744	1.0	0.6195809984199762	74.37492194029383
GOTERM_BP_DIRECT	GO:0009407~toxin catabolic process	4	0.690846286701209	0.09203729195513395	AT4G02520, AT1G02930, AT1G10360, AT1G17190	433	46	18499	3.715031629681695	1.0	0.6199493539362537	75.11186717087878
